Building_ID,area_m2,estimated_tax_euro,source_file
258,9.639999999800935,8.193999999830794,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
259,62.68999999983007,53.28649999985556,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
260,6.569999999984866,5.584499999987136,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
261,460.17000000113194,391.1445000009621,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
262,905.4000000004183,769.5900000003555,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
263,540.9500000005479,459.8075000004657,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
264,48.51000000024564,41.23350000020879,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
265,160.12999999998615,136.11049999998824,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
266,45.18000000016067,38.403000000136565,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
267,18.74000000038299,15.929000000325543,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
268,65.82999999953199,55.95549999960219,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
269,41.67000000024097,35.41950000020482,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
270,341.8299999998513,290.5554999998736,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
271,46.53999999985915,39.55899999988028,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
272,39.49999999952848,33.57499999959921,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
273,245.3399999998533,208.5389999998753,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
274,16.949999999703138,14.407499999747667,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
275,6.060000000187429,5.151000000159315,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
